ecotype_id,country,latitude,longitude,pop,nativename
160,France,47.3833,5.31667,France,MIB-1
162,France,47.3833,5.31667,France,MIB-100
163,France,47.3833,5.31667,France,MIB-11
165,France,47.3833,5.31667,France,MIB-14
166,France,47.3833,5.31667,France,MIB-15
167,France,47.3833,5.31667,France,MIB-16
168,France,47.3833,5.31667,France,MIB-17
169,France,47.3833,5.31667,France,MIB-19
170,France,47.3833,5.31667,France,MIB-2
171,France,47.3833,5.31667,France,MIB-20
173,France,47.3833,5.31667,France,MIB-22
174,France,47.3833,5.31667,France,MIB-23
175,France,47.3833,5.31667,France,MIB-24
178,France,47.3833,5.31667,France,MIB-28
179,France,47.3833,5.31667,France,MIB-29
183,France,47.3833,5.31667,France,MIB-32
184,France,47.3833,5.31667,France,MIB-33
185,France,47.3833,5.31667,France,MIB-34
186,France,47.3833,5.31667,France,MIB-35
187,France,47.3833,5.31667,France,MIB-36
188,France,47.3833,5.31667,France,MIB-37
190,France,47.3833,5.31667,France,MIB-39
191,France,47.3833,5.31667,France,MIB-40
194,France,47.3833,5.31667,France,MIB-43
196,France,47.3833,5.31667,France,MIB-47
198,France,47.3833,5.31667,France,MIB-50
200,France,47.3833,5.31667,France,MIB-54
201,France,47.3833,5.31667,France,MIB-55
202,France,47.3833,5.31667,France,MIB-57
203,France,47.3833,5.31667,France,MIB-58
204,France,47.3833,5.31667,France,MIB-60
205,France,47.3833,5.31667,France,MIB-61
206,France,47.3833,5.31667,France,MIB-62
207,France,47.3833,5.31667,France,MIB-63
208,France,47.3833,5.31667,France,MIB-64
210,France,47.3833,5.31667,France,MIB-67
212,France,47.3833,5.31667,France,MIB-69
213,France,47.3833,5.31667,France,MIB-70
214,France,47.3833,5.31667,France,MIB-73
215,France,47.3833,5.31667,France,MIB-75
216,France,47.3833,5.31667,France,MIB-76
217,France,47.3833,5.31667,France,MIB-77
219,France,47.3833,5.31667,France,MIB-80
222,France,47.3833,5.31667,France,MIB-83
223,France,47.3833,5.31667,France,MIB-84
224,France,47.3833,5.31667,France,MIB-86
225,France,47.3833,5.31667,France,MIB-87
227,France,47.3833,5.31667,France,MIB-89
228,France,47.3833,5.31667,France,MIB-9
229,France,47.3833,5.31667,France,MIB-90
230,France,47.3833,5.31667,France,MIB-92
231,France,47.3833,5.31667,France,MIB-93
236,France,48.6667,-4.06667,France,MOG-11
237,France,48.6667,-4.06667,France,MOG-12
242,France,48.6667,-4.06667,France,MOG-37
244,France,48.6667,-4.06667,France,MOG-40
252,France,48.6667,-4.06667,France,MOG-55
257,France,46.65,-0.25,France,PAR-10
258,France,46.65,-0.25,France,PAR-3
259,France,46.65,-0.25,France,PAR-4
261,France,46.65,-0.25,France,PAR-6
262,France,46.65,-0.25,France,PAR-8
263,France,46.65,-0.25,France,PAR-9
264,France,45.75,4.71667,France,PON
267,France,45.5333,4.85,France,ROM-1
268,France,45.5333,4.85,France,ROM-2
269,France,45.5333,4.85,France,ROM-9
273,France,46.6667,4.11667,France,TOU-A1-105
275,France,46.6667,4.11667,France,TOU-A1-109
277,France,46.6667,4.11667,France,TOU-A1-111
278,France,46.6667,4.11667,France,TOU-A1-112
280,France,46.6667,4.11667,France,TOU-A1-114
281,France,46.6667,4.11667,France,TOU-A1-115
282,France,46.6667,4.11667,France,TOU-A1-116
283,France,46.6667,4.11667,France,TOU-A1-117
287,France,46.6667,4.11667,France,TOU-A1-120
288,France,46.6667,4.11667,France,TOU-A1-122
290,France,46.6667,4.11667,France,TOU-A1-124
291,France,46.6667,4.11667,France,TOU-A1-125
292,France,46.6667,4.11667,France,TOU-A1-128
293,France,46.6667,4.11667,France,TOU-A1-129
295,France,46.6667,4.11667,France,TOU-A1-131
296,France,46.6667,4.11667,France,TOU-A1-133
297,France,46.6667,4.11667,France,TOU-A1-134
298,France,46.6667,4.11667,France,TOU-A1-137
302,France,46.6667,4.11667,France,TOU-A1-143
306,France,46.6667,4.11667,France,TOU-A1-18
309,France,46.6667,4.11667,France,TOU-A1-23
310,France,46.6667,4.11667,France,TOU-A1-26
311,France,46.6667,4.11667,France,TOU-A1-27
314,France,46.6667,4.11667,France,TOU-A1-33
316,France,46.6667,4.11667,France,TOU-A1-37
318,France,46.6667,4.11667,France,TOU-A1-39
320,France,46.6667,4.11667,France,TOU-A1-41
321,France,46.6667,4.11667,France,TOU-A1-43
323,France,46.6667,4.11667,France,TOU-A1-47
326,France,46.6667,4.11667,France,TOU-A1-60
327,France,46.6667,4.11667,France,TOU-A1-61
328,France,46.6667,4.11667,France,TOU-A1-62
329,France,46.6667,4.11667,France,TOU-A1-63
331,France,46.6667,4.11667,France,TOU-A1-65
332,France,46.6667,4.11667,France,TOU-A1-66
335,France,46.6667,4.11667,France,TOU-A1-69
338,France,46.6667,4.11667,France,TOU-A1-73
339,France,46.6667,4.11667,France,TOU-A1-74
340,France,46.6667,4.11667,France,TOU-A1-75
341,France,46.6667,4.11667,France,TOU-A1-77
343,France,46.6667,4.11667,France,TOU-A1-79
346,France,46.6667,4.11667,France,TOU-A1-81
347,France,46.6667,4.11667,France,TOU-A1-82
348,France,46.6667,4.11667,France,TOU-A1-84
349,France,46.6667,4.11667,France,TOU-A1-85
355,France,46.6667,4.11667,France,TOU-A1-93
357,France,46.6667,4.11667,France,TOU-A1-96
359,France,46.6667,4.11667,France,TOU-A1-98
360,France,46.6667,4.11667,France,TOU-C-1
361,France,46.6667,4.11667,France,TOU-C-2
363,France,46.6667,4.11667,France,TOU-D-1
364,France,46.6667,4.11667,France,TOU-D-5
366,France,46.6667,4.11667,France,TOU-E-11
367,France,46.6667,4.11667,France,TOU-E-2
368,France,46.6667,4.11667,France,TOU-E-7
371,France,46.6667,4.11667,France,TOU-G-1
372,France,46.6667,4.11667,France,TOU-H-10
373,France,46.6667,4.11667,France,TOU-H-12
374,France,46.6667,4.11667,France,TOU-H-13
375,France,46.6667,4.11667,France,TOU-H-3
377,France,46.6667,4.11667,France,TOU-I-1
378,France,46.6667,4.11667,France,TOU-I-17
379,France,46.6667,4.11667,France,TOU-I-2
380,France,46.6667,4.11667,France,TOU-I-6
383,France,46.6667,4.11667,France,TOU-J-3
385,France,46.6667,4.11667,France,TOU-K-2
386,France,46.6667,4.11667,France,TOU-K-3
387,France,46.6667,4.11667,France,TOU-L-10
388,France,46.6667,4.11667,France,TOU-L-17
389,France,46.6667,4.11667,France,TOU-L-5
390,France,46.65,0.166667,France,VOU-1
391,France,46.65,0.166667,France,VOU-10
392,France,46.65,0.166667,France,VOU-2
393,France,46.65,0.166667,France,VOU-4
395,France,46.65,0.166667,France,VOU-6
396,France,46.65,0.166667,France,VOU-7
397,France,46.65,0.166667,France,VOU-8
6897,France,45,1.3,France,Ag-0
6936,France,46,3.3,France,Lz-0
6958,France,46,3.3,France,Ra-0
6959,France,48.5,-1.41,France,Ren-1
6960,France,48.5,-1.41,France,Ren-11
6994,France,45.9,6.13028,France,Ann-1
7071,France,48.0717,1.33867,France,Chat-1
7075,France,43.3779,2.54038,France,Cit-0
7092,France,49.416,2.823,France,Com-1
7098,France,47,5,France,Di-1
7307,France,48.0653,-2.96591,France,Pn-0
7430,France,48.6167,6.25,France,Nc-1
7506,France,48.6103,2.3086,France,PHW-35
7507,France,48.6103,2.3086,France,PHW-36
7508,France,48.6103,2.3086,France,PHW-37
8214,France,49,2,France,Gy-0
8275,France,49,0.5,France,Cen-0
8329,France,48,0.5,France,Lm-2
6906,Portugal,40.2077,-8.42639,Iberia,C24
6933,Spain,41.59,2.49,Iberia,LL-0
6961,Spain,38.3333,-3.53333,Iberia,Se-0
6970,Spain,41.7194,2.93056,Iberia,Ts-1
6971,Spain,41.7194,2.93056,Iberia,Ts-5
6988,Spain,40.31,-3.22,Iberia,Alc-0
7015,Spain,41.6833,2.8,Iberia,Bla-1
7017,Spain,41.6833,2.8,Iberia,Bla-11
7024,Spain,41.6833,2.8,Iberia,Bla-6
7078,Portugal,40.12,-8.25,Iberia,Co-2
7079,Portugal,40.12,-8.25,Iberia,Co-3
7080,Portugal,40.12,-8.25,Iberia,Co-4
7081,Portugal,40.2077,-8.42639,Iberia,Co
7238,Spain,41.59,2.49,Iberia,Ll-1
7239,Spain,41.59,2.49,Iberia,Ll-2
7300,Spain,41.5,2.25,Iberia,Pla-0
7301,Spain,41.5,2.25,Iberia,Pla-1
7303,Spain,41.5,2.25,Iberia,Pla-3
7328,Spain,41.7833,3.03333,Iberia,Sf-2
8213,Spain,43.25,-6,Iberia,Pro-0
8215,Portugal,40.5,-8.32,Iberia,Fei-0
8264,Spain,41.6833,2.8,Iberia,Bla-1
8274,Spain,29.2144,-13.4811,Iberia,Can-0
8357,Spain,41.5,2.25,Iberia,Pla-0
9137,Spain,42.7489,-3.0497,Iberia,Puent-4
9143,Spain,39.3092,-3.4242,Iberia,Navajo-5
9151,Spain,38.8158,-4.125,Iberia,Cala-7
9152,Spain,38.8158,-4.125,Iberia,Cala-8
9153,Spain,40.3939,-4.3919,Iberia,San Martin-1
9201,Spain,41.2417,-3.3828,Iberia,Cant-8
6939,Libya,32.34,22.46,Libya,Mt-0
7263,New Zealand,-37.7871,175.283,New Zealand,Nz1
6898,Belgium,51.2167,4.4,North-West Europe,An-1
6899,Germany,49,11,North-West Europe,Bay-0
6915,Germany,50.3,6.3,North-West Europe,Ei-2
6919,Germany,50.3,8,North-West Europe,Ga-0
6920,Germany,51.5338,9.9355,North-West Europe,Got-22
6921,Germany,51.5338,9.9355,North-West Europe,Got-7
6922,Germany,50.3,8,North-West Europe,Gu-0
6937,Germany,49,9.3,North-West Europe,Mrk-0
6940,Germany,50.3,8.3,North-West Europe,Mz-0
6945,Netherlands,52.24,4.45,North-West Europe,Nok-3
6978,Poland,52.3,21,North-West Europe,Wa-1
6982,Germany,52.3,9.3,North-West Europe,Wt-5
6987,Germany,48.0683,7.62551,North-West Europe,Ak-1
6992,Belgium,50.3,5.3,North-West Europe,Ang-0
7000,Germany,50.9167,9.57073,North-West Europe,Aa-0
7002,Netherlands,51.3333,6.1,North-West Europe,Baa-1
7008,Netherlands,52,5.675,North-West Europe,Benk-1
7013,Germany,52.4584,13.287,North-West Europe,Bd-0
7028,Germany,49.5166,9.3166,North-West Europe,Bch-1
7031,Germany,50.0167,8.6667,North-West Europe,Bsch-0
7032,Germany,50.0167,8.6667,North-West Europe,Bsch-2
7062,Germany,50.2981,8.26607,North-West Europe,Ca-0
7100,Germany,50.3055,8.324,North-West Europe,Db-0
7102,Germany,50.7224,8.2372,North-West Europe,Do-0
7110,Netherlands,52.0333,5.66667,North-West Europe,Ede-1
7121,Germany,50,8.5,North-West Europe,En-T
7123,Germany,50.1721,8.38912,North-West Europe,Ep-0
7135,Germany,50.1102,8.6822,North-West Europe,Fr-4
7139,Germany,50.5,8.0167,North-West Europe,Fi-1
7143,Netherlands,51.0167,5.86667,North-West Europe,Gel-1
7149,Germany,50.3,8,North-West Europe,Gu-0
7150,Germany,50.3,8,North-West Europe,Gu-1
7151,Germany,51.5338,9.9355,North-West Europe,Go-0
7152,Germany,51.5338,9.9355,North-West Europe,Go-2
7164,Denmark,55.675,12.5686,North-West Europe,Hau-0
7165,Germany,51.3472,8.28844,North-West Europe,Hn-0
7166,Netherlands,51.25,5.9,North-West Europe,Hey-1
7169,Germany,54.4175,9.88682,North-West Europe,Hh-0
7172,Germany,52.1444,9.37827,North-West Europe,Hl-3
7176,Germany,50.5,7.5,North-West Europe,Is-1
7188,Germany,50.0667,8.5333,North-West Europe,Kelsterbach-2
7195,Germany,50.95,6.9666,North-West Europe,Kl-1
7201,Germany,51.3317,6.55934,North-West Europe,Kr-0
7205,Germany,49.631,11.5722,North-West Europe,Krot-2
7206,Germany,50.0742,8.96617,North-West Europe,Kro-0
7227,Germany,50.3833,8.0666,North-West Europe,Li-5:2
7228,Germany,50.3833,8.0666,North-West Europe,Li-5:3
7229,Germany,50.3833,8.0666,North-West Europe,Li-6
7242,Germany,47.6166,7.6666,North-West Europe,Lo-2
7244,Germany,50.001,8.26664,North-West Europe,Mnz-0
7255,Poland,50.95,7.5,North-West Europe,Mh-0
7256,Poland,50.95,7.5,North-West Europe,Mh-1
7258,Germany,50.5,8.5,North-West Europe,Nw-0
7260,Germany,50.5,8.5,North-West Europe,Nw-2
7262,Germany,50.5,8.5,North-West Europe,Nw-4
7270,Netherlands,52.24,4.45,North-West Europe,Nok-1
7275,Germany,51.0581,13.2995,North-West Europe,No-0
7276,Germany,50.2,8.5833,North-West Europe,Ob-0
7277,Germany,50.2,8.5833,North-West Europe,Ob-1
7280,Germany,53.1667,8.2,North-West Europe,Old-1
7281,Germany,53.1667,8.2,North-West Europe,Old-2
7282,Germany,50.3827,8.01161,North-West Europe,Or-0
7310,Germany,50.1448,8.60706,North-West Europe,Pr-0
7316,Netherlands,51.9667,5.56667,North-West Europe,Rhen-1
7331,Germany,51.6832,10.2144,North-West Europe,Sh-0
7337,Germany,50.8738,8.02341,North-West Europe,Si-0
7343,Germany,52.5339,13.181,North-West Europe,Sp-0
7344,Germany,47.6667,9.5,North-West Europe,Sg-1
7346,Germany,52.6058,11.8558,North-West Europe,Ste-0
7353,Netherlands,52.08,4.3,North-West Europe,Tha-1
7378,Germany,48.0333,7.7667,North-West Europe,Uk-1
7379,Germany,48.0333,7.7667,North-West Europe,Uk-2
7381,Germany,48.0333,7.7667,North-West Europe,Uk-4
7382,Netherlands,52.0918,5.1145,North-West Europe,Utrecht
7384,Netherlands,52.0333,5.55,North-West Europe,Ven-1
7386,Germany,50.1946,8.74639,North-West Europe,Vi-0
7390,Netherlands,51.9666,5.6666,North-West Europe,Wag-3
7391,Netherlands,51.9666,5.6666,North-West Europe,Wag-4
7392,Netherlands,51.9666,5.6666,North-West Europe,Wag-5
7404,Germany,52.6,10.0667,North-West Europe,Wc-1
7406,Germany,52.3,9.3,North-West Europe,Wt-1
7408,Germany,52.3,9.3,North-West Europe,Wt-3
7411,Germany,47.9299,10.8134,North-West Europe,Wl-0
7504,Netherlands,52.25,4.5667,North-West Europe,PHW-33
8239,Germany,51,7,North-West Europe,Köln
8271,Germany,50.5,9.5,North-West Europe,Bu-0
8296,Germany,53.5,10.5,North-West Europe,Gd-1
8304,Netherlands,52,5,North-West Europe,Hi-0
8310,Germany,52.24,9.44,North-West Europe,Hs-0
8312,Germany,50.5,7.5,North-West Europe,Is-0
8325,Poland,50,19.3,North-West Europe,Lip-0
8348,Germany,50.5,8.5,North-West Europe,Nw-0
8366,Germany,50.5,8.5,North-West Europe,Rd-0
8411,Germany,50.5,8.5,North-West Europe,Rd-0
8420,Germany,50.0667,8.5333,North-West Europe,Kelsterbach-4
8430,Netherlands,52.25,4.5667,North-West Europe,Lisse
957,Italy,42.1167,12.4833,South-Central,Belmonte-4-94
6942,Switzerland,50,10,South-Central,Nd-1
6979,Switzerland,47.25,8.26,South-Central,Wei-0
7004,Switzerland,47.5,7.5,South-Central,Bs-2
7069,Switzerland,46.0333,7.1167,South-Central,Cha-0
7145,Switzerland,46.5,6.08,South-Central,Ge-1
7265,Switzerland,50,10,South-Central,Nd-0
7291,Italy,38.07,13.22,South-Central,Pa-2
7292,Italy,38.07,13.22,South-Central,Pa-3
7355,Italy,41.96,12.8,South-Central,Tiv-1
7403,Switzerland,47.25,8.26,South-Central,Wei-1
7418,Switzerland,47.3667,8.55,South-Central,Zu-1
8243,Italy,43.7703,11.2547,South-Central,PHW-2
8270,Switzerland,47.5,7.5,South-Central,Bs-1
8297,Switzerland,46.5,6.08,South-Central,Ge-0
8337,Italy,44,12.37,South-Central,Mir-0
8353,Italy,38.07,13.22,South-Central,Pa-1
